outer_fold,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__linear_svm__C,param_model__rbf_features__gamma,param_model__rbf_features__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
5,Approx RBF SVM,198.8517283797264,22.414943610024178,1.2927550673484802,0.08910940136239891,1.0,0.001,300,"{'model__linear_svm__C': 1.0, 'model__rbf_features__gamma': 0.001, 'model__rbf_features__n_components': 300}",0.9236109751308105,0.9269719007968967,0.9264916146691107,0.9229078411360967,0.9249955829332287,0.0017620831302061774,26
5,Approx RBF SVM,332.30453872680664,37.040430177462326,2.50365674495697,0.10711266852507699,1.0,0.001,500,"{'model__linear_svm__C': 1.0, 'model__rbf_features__gamma': 0.001, 'model__rbf_features__n_components': 500}",0.9259786111340564,0.9288507536812927,0.9274822255121277,0.9259430504969276,0.9270636602061011,0.0012043668059939488,25
5,Approx RBF SVM,185.88300144672394,10.55715448202854,1.2257139682769775,0.01763808715622164,1.0,0.003,300,"{'model__linear_svm__C': 1.0, 'model__rbf_features__gamma': 0.003, 'model__rbf_features__n_components': 300}",0.9371402337950866,0.9406648050098353,0.9411069130494358,0.9349849615913025,0.9384742283614151,0.0025339780393261397,18
5,Approx RBF SVM,469.5123270750046,55.75637111200424,2.605770230293274,0.09727755903450055,1.0,0.003,500,"{'model__linear_svm__C': 1.0, 'model__rbf_features__gamma': 0.003, 'model__rbf_features__n_components': 500}",0.9406416663950841,0.9444789197433416,0.9437242469087885,0.9404730877808726,0.9423294802070218,0.001793068095213069,13
5,Approx RBF SVM,190.59352135658264,29.77755738776921,1.2238313555717468,0.02402150175893365,1.0,0.01,300,"{'model__linear_svm__C': 1.0, 'model__rbf_features__gamma': 0.01, 'model__rbf_features__n_components': 300}",0.9384453174051911,0.9420690585390273,0.9432008882586255,0.9358519453701047,0.9398918023932372,0.002919899706192351,17
5,Approx RBF SVM,343.97519904375076,49.596452355309175,2.4341259598731995,0.012671491766770075,1.0,0.01,500,"{'model__linear_svm__C': 1.0, 'model__rbf_features__gamma': 0.01, 'model__rbf_features__n_components': 500}",0.9460961082288656,0.9499012843754839,0.9489269548314468,0.9445411099024562,0.9473663643345631,0.0021480732932693063,10
5,Approx RBF SVM,261.5971337556839,28.744497857774885,1.2774317264556885,0.08525759073460741,5.0,0.0005,300,"{'model__linear_svm__C': 5.0, 'model__rbf_features__gamma': 0.0005, 'model__rbf_features__n_components': 300}",0.9305668443095763,0.9340111240908061,0.9327193922631731,0.9305792334892773,0.9319691485382082,0.0014689154840511107,23
5,Approx RBF SVM,367.09939616918564,33.766868480578864,2.478409171104431,0.030824777077515818,5.0,0.0005,500,"{'model__linear_svm__C': 5.0, 'model__rbf_features__gamma': 0.0005, 'model__rbf_features__n_components': 500}",0.932470190294225,0.9366881300406693,0.9343758121492408,0.9316171943256552,0.9337878317024476,0.0019496984996848945,22
5,Approx RBF SVM,269.7066453695297,36.552434881351104,1.271586298942566,0.08987977690339502,5.0,0.001,300,"{'model__linear_svm__C': 5.0, 'model__rbf_features__gamma': 0.001, 'model__rbf_features__n_components': 300}",0.9387396389871824,0.9425975640478074,0.9420110488145246,0.9382148539611518,0.9403907764526666,0.001933655064616858,15
5,Approx RBF SVM,425.31102085113525,54.35294627601442,2.4261356592178345,0.03693382980719134,5.0,0.001,500,"{'model__linear_svm__C': 5.0, 'model__rbf_features__gamma': 0.001, 'model__rbf_features__n_components': 500}",0.9415617597480234,0.9458498637055384,0.9449652913336817,0.9420316320160147,0.9436021367008145,0.0018398430853833385,12
5,Approx RBF SVM,305.5704301595688,54.65302795303615,1.4332600831985474,0.006073035118314336,5.0,0.003,300,"{'model__linear_svm__C': 5.0, 'model__rbf_features__gamma': 0.003, 'model__rbf_features__n_components': 300}",0.9479894272049191,0.9511500975224515,0.9527269384987874,0.9474402538788087,0.9498266792762418,0.002192798483870272,7
5,Approx RBF SVM,434.4483888745308,84.35250495566801,2.3949456214904785,0.07757657083041987,5.0,0.003,500,"{'model__linear_svm__C': 5.0, 'model__rbf_features__gamma': 0.003, 'model__rbf_features__n_components': 500}",0.9534784753361947,0.9562005163622707,0.9567033540337976,0.9530215048797495,0.9548509626530031,0.001618895164978084,4
5,Approx RBF SVM,259.7024040222168,38.106732876675935,1.3202258348464966,0.10443669186006144,5.0,0.01,300,"{'model__linear_svm__C': 5.0, 'model__rbf_features__gamma': 0.01, 'model__rbf_features__n_components': 300}",0.9478876851154178,0.9521943037700527,0.9512485024184925,0.9438122137408993,0.9487856762612155,0.003287323064207794,9
5,Approx RBF SVM,440.0622456073761,28.724980094738182,2.39459228515625,0.03813416694486401,5.0,0.01,500,"{'model__linear_svm__C': 5.0, 'model__rbf_features__gamma': 0.01, 'model__rbf_features__n_components': 500}",0.9554967283329704,0.9580129813560438,0.9575477629217571,0.9540245292363991,0.9562705004617926,0.001605517760031229,3
5,Approx RBF SVM,305.2143704891205,73.23882718998546,1.262641966342926,0.09708091552659531,10.0,0.0005,300,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.0005, 'model__rbf_features__n_components': 300}",0.9356314811793616,0.9409234730583717,0.9388202866538313,0.9360312871911803,0.9378516320206863,0.002157384076588192,19
5,Approx RBF SVM,442.39912897348404,32.123326631717134,1.9994867444038391,0.21922139483067832,10.0,0.0005,500,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.0005, 'model__rbf_features__n_components': 500}",0.9387754791865375,0.9427309281363905,0.9411252525857652,0.938823542568611,0.9403638006193261,0.001664201130864723,16
5,Approx RBF SVM,264.52029740810394,27.61909217324715,1.2140108942985535,0.020410533722114748,10.0,0.001,300,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.001, 'model__rbf_features__n_components': 300}",0.9440722673937043,0.9478164893735163,0.947334519062047,0.943702669212692,0.9457314862604899,0.0018564790603135303,11
5,Approx RBF SVM,406.74842405319214,23.443635146065816,1.3777887225151062,0.3403286513119933,10.0,0.001,500,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.001, 'model__rbf_features__n_components': 500}",0.9477218297350753,0.9512664750528586,0.9499662514187304,0.9471564514993507,0.9490277519265038,0.0016658226640397413,8
5,Approx RBF SVM,257.3621116876602,22.413246383454133,1.076451301574707,0.09843421888926333,10.0,0.003,300,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.003, 'model__rbf_features__n_components': 300}",0.9515496582533096,0.9551528448021388,0.9557897777450839,0.9513001599700449,0.9534481101926444,0.0020376050242677784,5
5,Approx RBF SVM,326.64087677001953,11.651157488090684,0.9803152084350586,0.03598090021989524,10.0,0.003,500,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.003, 'model__rbf_features__n_components': 500}",0.9575279746815871,0.9593875222742289,0.9601605042579974,0.9567314528540428,0.958451863516964,0.0013791568004756039,2
5,Approx RBF SVM,208.7985855937004,9.092310468390899,0.7742693424224854,0.14622096272877064,10.0,0.01,300,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.01, 'model__rbf_features__n_components': 300}",0.9505864961263519,0.9542024278623903,0.954668597086495,0.9466477359734093,0.9515263142621616,0.0032295243301959818,6
5,Approx RBF SVM,227.05655753612518,9.18803494796017,0.8739727139472961,0.025012771371305618,10.0,0.01,500,"{'model__linear_svm__C': 10.0, 'model__rbf_features__gamma': 0.01, 'model__rbf_features__n_components': 500}",0.9579045542907527,0.9606675971723101,0.9604319165902548,0.9565309454774322,0.9588837533826875,0.0017373430780733773,1
