outer_fold,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__early_stopping,param_model__l2_regularization,param_model__learning_rate,param_model__max_iter,param_model__max_leaf_nodes,param_model__min_samples_leaf,param_model__n_iter_no_change,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
3,HistGradientBoosting,1043.2515671253204,34.573530443774295,46.36924368143082,2.524399388116359,False,0.0,0.05,800,31,40,,"{'model__early_stopping': False, 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_iter': 800, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 40}",0.9714473347929389,0.970992075267416,0.9706438802399497,0.9683561021814088,0.9703598481204283,0.0011914288125328214,1
3,HistGradientBoosting,336.7472891807556,54.09409542660346,13.986253023147583,2.2746088040318404,True,0.0,0.05,400,31,20,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_iter': 400, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'model__n_iter_no_change': 20}",0.9666635681164847,0.9659407595280782,0.9657145178439313,0.9644754314999106,0.9656985692471012,0.0007883843061056259,13
3,HistGradientBoosting,307.4655981063843,53.71427705868988,13.385999143123627,1.1319841093339216,True,0.0,0.05,400,31,40,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_iter': 400, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 40, 'model__n_iter_no_change': 20}",0.9672091528183009,0.9658936081946459,0.966077265896023,0.9650982649650415,0.9660695729685027,0.0007538408741946492,7
3,HistGradientBoosting,290.25401800870895,37.92889358188743,10.986159265041351,1.0608022188801856,True,0.0,0.05,400,63,20,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_iter': 400, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'model__n_iter_no_change': 20}",0.9649818088343659,0.9647461705258904,0.9655068988432909,0.9634032899632117,0.9646595420416897,0.0007758129951600563,17
3,HistGradientBoosting,303.2552732229233,57.15365161007818,12.13684493303299,1.9110950742878596,True,0.0,0.05,400,63,40,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_iter': 400, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 40, 'model__n_iter_no_change': 20}",0.9661740824621432,0.9667764697271259,0.9659118973506727,0.9653157031642701,0.966044538176053,0.0005247141079847315,8
3,HistGradientBoosting,379.1396635174751,37.382697330988975,15.605501532554626,1.3727212521907433,True,0.1,0.05,400,31,20,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 0.1, 'model__learning_rate': 0.05, 'model__max_iter': 400, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'model__n_iter_no_change': 20}",0.9664488044011351,0.9670162385003879,0.9659493501209327,0.9651916034624595,0.9661514991212288,0.0006705275008106474,6
3,HistGradientBoosting,393.85564863681793,38.048066110416364,15.520784199237823,2.0436788849898533,True,0.1,0.05,400,31,40,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 0.1, 'model__learning_rate': 0.05, 'model__max_iter': 400, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 40, 'model__n_iter_no_change': 20}",0.9676691092245243,0.9669039896308805,0.9660387143096999,0.9650000386879054,0.9664029629632525,0.000994362569762673,3
3,HistGradientBoosting,373.4747601747513,77.90630211497157,14.155220746994019,1.5606547321792643,True,0.1,0.05,400,63,20,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 0.1, 'model__learning_rate': 0.05, 'model__max_iter': 400, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'model__n_iter_no_change': 20}",0.9652792067822398,0.9660790815081406,0.9661783519094033,0.9636686778444877,0.9653013295110678,0.0010050009123938996,15
3,HistGradientBoosting,373.8119831085205,72.35209698132212,15.926577389240265,2.2836174030879746,True,0.1,0.05,400,63,40,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 0.1, 'model__learning_rate': 0.05, 'model__max_iter': 400, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 40, 'model__n_iter_no_change': 20}",0.9668788279599748,0.9672321737629357,0.9667097845664114,0.9645566074573038,0.9663443484366565,0.0010492215620421502,4
3,HistGradientBoosting,541.6770395636559,55.024188542217104,24.08975112438202,4.182953643585235,True,1.0,0.05,400,31,20,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.05, 'model__max_iter': 400, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'model__n_iter_no_change': 20}",0.9671054592936341,0.967314436383972,0.9675839690015361,0.9649738269676177,0.9667444229116899,0.001036232389694926,2
3,HistGradientBoosting,483.74504935741425,32.08392162753416,19.38099181652069,1.309408255805592,True,1.0,0.05,400,31,40,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.05, 'model__max_iter': 400, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 40, 'model__n_iter_no_change': 20}",0.9673506551757414,0.9659897943851519,0.9663265565645046,0.9653281578236315,0.9662487909872574,0.0007305471984646416,5
3,HistGradientBoosting,489.8126000761986,65.5040180834342,23.47026640176773,2.5082547302859295,True,1.0,0.05,400,63,20,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.05, 'model__max_iter': 400, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'model__n_iter_no_change': 20}",0.9669364128688407,0.9658820221231008,0.9658498418452031,0.9643641206621089,0.9657580993748134,0.000915883844995711,10
3,HistGradientBoosting,508.77859342098236,61.35987658861633,21.589358687400818,2.102716960807004,True,1.0,0.05,400,63,40,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 1.0, 'model__learning_rate': 0.05, 'model__max_iter': 400, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 40, 'model__n_iter_no_change': 20}",0.9673280182964465,0.9657811879752359,0.9665335680305283,0.9640208046339251,0.965915894734034,0.001223225822887914,9
3,HistGradientBoosting,460.7267407178879,28.082052185346427,17.71714073419571,0.828534831706471,True,0.0,0.03,600,31,20,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 0.0, 'model__learning_rate': 0.03, 'model__max_iter': 600, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'model__n_iter_no_change': 20}",0.9667793966085996,0.9652568508744854,0.965798570150953,0.9650318828234539,0.9657166751143731,0.0006738810326381919,11
3,HistGradientBoosting,419.13240045309067,39.687984874555085,14.46639597415924,1.2896104136027269,True,0.0,0.03,800,31,20,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 0.0, 'model__learning_rate': 0.03, 'model__max_iter': 800, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'model__n_iter_no_change': 20}",0.9667793966085996,0.9652568508744854,0.965798570150953,0.9650318828234539,0.9657166751143731,0.0006738810326381919,11
3,HistGradientBoosting,215.45971965789795,12.848699302758677,9.511641085147858,0.20036124951938486,True,0.0,0.07,300,31,20,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 0.0, 'model__learning_rate': 0.07, 'model__max_iter': 300, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'model__n_iter_no_change': 20}",0.9655784050618462,0.9655222851923317,0.9654562058039132,0.9652622509828777,0.9654547867602422,0.00011927862557507852,14
3,HistGradientBoosting,352.80879759788513,23.674362614160906,12.731677889823914,1.4580505872412495,True,0.1,0.03,800,63,10,30.0,"{'model__early_stopping': True, 'model__l2_regularization': 0.1, 'model__learning_rate': 0.03, 'model__max_iter': 800, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 30}",0.9653945783136331,0.9665063392968164,0.964984602814756,0.9624538074453436,0.9648348319676372,0.001483152201037176,16
3,HistGradientBoosting,235.63041079044342,8.173487319676546,8.70314472913742,0.3747973507158494,True,0.0,0.05,400,127,20,20.0,"{'model__early_stopping': True, 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_iter': 400, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 20, 'model__n_iter_no_change': 20}",0.9642247022473046,0.9658300297183483,0.9647390401329535,0.9617423994285297,0.964134042881784,0.001497545537852933,18
