outer_fold,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,param_model__p,param_model__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
2,KNN,1.5654447078704834,0.0394367426818709,346.55604898929596,7.619694420644519,3,1,uniform,"{'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'uniform'}",0.9633655297457082,0.9629654879404359,0.9651136994449829,0.9630918581299761,0.9636341438152758,0.0008663735948201829,3
2,KNN,1.604701280593872,0.03962267215209404,348.619692504406,8.358229358660509,3,1,distance,"{'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'distance'}",0.9647601197860035,0.9645713587583139,0.9664618692153765,0.964581195930226,0.96509363592248,0.0007935148925746799,1
2,KNN,1.726824402809143,0.12231875785751811,81.93623173236847,1.980961940423988,3,2,uniform,"{'model__n_neighbors': 3, 'model__p': 2, 'model__weights': 'uniform'}",0.9618697419729101,0.9622840201658115,0.9624040350166031,0.9613867810226947,0.9619861445445048,0.00039879459700134246,5
2,KNN,2.73517245054245,0.7379032058668988,83.57047712802887,2.245430861028383,3,2,distance,"{'model__n_neighbors': 3, 'model__p': 2, 'model__weights': 'distance'}",0.9627409312242113,0.9635018948091351,0.9637781068241297,0.9623761511470883,0.963099271001141,0.000564409807761956,4
2,KNN,3.3319944739341736,0.679412142543466,352.95051592588425,1.371998273438115,5,1,uniform,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'uniform'}",0.9609029264010591,0.9586149549221769,0.9618200904152008,0.9593564519143973,0.9601736059132084,0.0012589631804501315,8
2,KNN,3.0532862544059753,0.5277514129497104,345.0665237903595,3.891653935037769,5,1,distance,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'distance'}",0.9641085007903439,0.9625515280547,0.9656001729190015,0.9630199601725149,0.96382004048414,0.0011727460426915683,2
2,KNN,3.2900818586349487,0.45927602726878863,85.04858261346817,2.0295619742646096,5,2,uniform,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'uniform'}",0.9575029063499791,0.9560760205562536,0.9583030941834105,0.9565759468726652,0.9571144919905771,0.0008561680108674214,14
2,KNN,3.3667545318603516,0.4389245068804958,81.69825237989426,4.218549572355438,5,2,distance,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.961103572855188,0.9605139154630723,0.9621414577050059,0.9600054189238689,0.9609410912367837,0.0007945504630218246,7
2,KNN,3.068929433822632,0.756456721546608,345.39759135246277,4.484380396829154,7,1,uniform,"{'model__n_neighbors': 7, 'model__p': 1, 'model__weights': 'uniform'}",0.957970543280626,0.9568262017359153,0.9590422959231937,0.9569046219726918,0.9576859157281067,0.0009041996679242692,12
2,KNN,3.1190101504325867,0.7508899790285688,348.2922130227089,3.63410645749504,7,1,distance,"{'model__n_neighbors': 7, 'model__p': 1, 'model__weights': 'distance'}",0.9616244273458501,0.9601985007305965,0.963591873842893,0.9603876799512843,0.9614506204676561,0.0013521114252484855,6
2,KNN,3.6634992361068726,0.7335857196500726,80.71646612882614,1.3030566395095526,7,2,uniform,"{'model__n_neighbors': 7, 'model__p': 2, 'model__weights': 'uniform'}",0.9555893654521986,0.9548548517950487,0.956607059953768,0.9546194089184918,0.9554176715298768,0.0007742920761082134,17
