outer_fold,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__criterion,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
3,Decision Tree,16.52264678478241,0.21199104219481965,0.13241952657699585,0.009352453191267197,gini,20,1,5,"{'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5}",0.9271814397580478,0.9257999437482578,0.9240692227740142,0.9233324848695906,0.9250957727874776,0.0015007375408146407,40
3,Decision Tree,16.64879584312439,0.28350804042789973,0.1327914595603943,0.012482431019324357,gini,20,1,10,"{'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.925039565293815,0.9242417483996481,0.9243218667868873,0.922515018848273,0.9240295498321558,0.0009279564601856254,61
3,Decision Tree,16.463693261146545,0.30250208781797194,0.13306766748428345,0.004845537428978514,gini,20,2,2,"{'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.9274030902645918,0.9246791862141711,0.9261163664194046,0.9230806542511014,0.9253198242873172,0.0016123566674367633,38
3,Decision Tree,16.159146070480347,0.17727507086299066,0.13066601753234863,0.005291829069492595,gini,20,2,5,"{'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.9278176196999984,0.9245829372949347,0.9242144392463824,0.9221814339361885,0.924699107544376,0.002019418068904026,41
3,Decision Tree,16.329023897647858,0.09926455317884257,0.12603473663330078,0.002645679542171916,gini,20,2,10,"{'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.9247498973780156,0.9249244371391362,0.9238881274766334,0.9197268299499571,0.9233223229859355,0.0021126075888739768,72
3,Decision Tree,16.03353065252304,0.25159398748501793,0.1346900463104248,0.006099266292718137,gini,20,5,2,"{'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2}",0.925867800555008,0.9248814406213502,0.9242903793627341,0.9221855026340905,0.9243062807932957,0.001347878485814035,46
3,Decision Tree,16.06547749042511,0.3207965581176839,0.13711661100387573,0.004250682138242332,gini,20,5,5,"{'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 5, 'model__min_samples_split': 5}",0.925867800555008,0.9248814406213502,0.9242903793627341,0.9221855026340905,0.9243062807932957,0.001347878485814035,46
3,Decision Tree,16.22833788394928,0.19601932214511822,0.13465064764022827,0.001582712304015875,gini,20,5,10,"{'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10}",0.925867800555008,0.9248814406213502,0.9242903793627341,0.9221855026340905,0.9243062807932957,0.001347878485814035,46
3,Decision Tree,17.798343002796173,0.29790509319407704,0.13207167387008667,0.01097574265556047,gini,30,1,2,"{'model__criterion': 'gini', 'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.9275958444842065,0.9244858778209541,0.9249767908410009,0.9236245541744559,0.9251707668301543,0.0014814245546193473,39
3,Decision Tree,17.7341348528862,0.16611308081115325,0.1386527419090271,0.004540813281446329,gini,30,1,5,"{'model__criterion': 'gini', 'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5}",0.9248508667960902,0.9237652651363549,0.9242043515618512,0.924325541133509,0.9242865061569514,0.0003868036451006233,51
3,Decision Tree,17.65881210565567,0.4573765986791701,0.1388627290725708,0.004377740081206575,gini,30,1,10,"{'model__criterion': 'gini', 'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.9260919008660923,0.922924015219764,0.9235516499163782,0.9222486415866196,0.9237040518972135,0.0014535925712082806,67
3,Decision Tree,17.36370700597763,0.11242341759385366,0.12169528007507324,0.0018874943523561865,gini,30,2,2,"{'model__criterion': 'gini', 'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.9269700170457144,0.9241865634215424,0.9239640896314477,0.9234088982164358,0.924632392078785,0.0013790231207229109,42
3,Decision Tree,17.458721935749054,0.40289184376188175,0.12841367721557617,0.004397049933641332,gini,30,2,5,"{'model__criterion': 'gini', 'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.9260359273476427,0.9245596612966965,0.9250608101955015,0.9226333672205406,0.9245724415150953,0.0012389983054724033,43
3,Decision Tree,17.43903809785843,0.15117089400935435,0.13322079181671143,0.0064295234102178765,gini,30,2,10,"{'model__criterion': 'gini', 'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.9259390851852619,0.9255662564739999,0.9239365363731048,0.9209580889019193,0.9240999917335715,0.0019640817238269037,60
3,Decision Tree,16.807818710803986,0.22560980638163636,0.13082200288772583,0.0033109244665998315,gini,30,5,2,"{'model__criterion': 'gini', 'model__max_depth': 30, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2}",0.9262507769614926,0.922847193554589,0.9240258049053882,0.9228443697051032,0.9239920362816434,0.001390220595746602,62
3,Decision Tree,16.869298577308655,0.2644187985258601,0.12807387113571167,0.004913817130991026,gini,30,5,5,"{'model__criterion': 'gini', 'model__max_depth': 30, 'model__min_samples_leaf': 5, 'model__min_samples_split': 5}",0.9262507769614926,0.922847193554589,0.9240258049053882,0.9228443697051032,0.9239920362816434,0.001390220595746602,62
3,Decision Tree,16.746922492980957,0.2770095677876156,0.1314769983291626,0.005441911574386734,gini,30,5,10,"{'model__criterion': 'gini', 'model__max_depth': 30, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10}",0.9262507769614926,0.922847193554589,0.9240258049053882,0.9228443697051032,0.9239920362816434,0.001390220595746602,62
3,Decision Tree,17.6582692861557,0.3067732296646967,0.12361866235733032,0.002053771008573778,gini,40,1,2,"{'model__criterion': 'gini', 'model__max_depth': 40, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.9250384524770155,0.9232955087442373,0.9258488946575428,0.924064986375413,0.9245619605635521,0.0009661945275401524,44
3,Decision Tree,17.766042947769165,0.09223564621361818,0.13112372159957886,0.010836232546484836,gini,40,1,5,"{'model__criterion': 'gini', 'model__max_depth': 40, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5}",0.9256059869225296,0.9238541772914122,0.9243832456451408,0.9219769255445597,0.9239550838509105,0.0013069139119175443,65
3,Decision Tree,17.73075270652771,0.18403836304057872,0.12945717573165894,0.005656597191964024,gini,40,1,10,"{'model__criterion': 'gini', 'model__max_depth': 40, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.9251711662662578,0.9226923603023536,0.9240080259212011,0.922172210665609,0.9235109407888553,0.001168943392596958,68
3,Decision Tree,17.54488229751587,0.33767294651668944,0.13321763277053833,0.007037836803135265,gini,40,2,2,"{'model__criterion': 'gini', 'model__max_depth': 40, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.9266893510654165,0.9227372416756716,0.924492324175029,0.9232318098825262,0.9242876816996608,0.0015271397977379946,49
3,Decision Tree,17.374348998069763,0.24769266028893897,0.1325429081916809,0.009285466425331628,gini,40,2,5,"{'model__criterion': 'gini', 'model__max_depth': 40, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.9254829478173099,0.9239512931170921,0.924364619156141,0.9233342824667037,0.9242832856393117,0.0007836821005211511,52
3,Decision Tree,17.670800030231476,0.23936658736112398,0.12918752431869507,0.005880951223840132,gini,40,2,10,"{'model__criterion': 'gini', 'model__max_depth': 40, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.9253196084520402,0.9236578398135216,0.9236567129933717,0.9209150168087223,0.9233872945169139,0.001580488475383288,70
3,Decision Tree,16.65866869688034,0.12022110145620968,0.12901830673217773,0.010805121741508446,gini,40,5,2,"{'model__criterion': 'gini', 'model__max_depth': 40, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2}",0.9261920610885421,0.923778977362566,0.9244170324151988,0.9221438806706261,0.9241329878842333,0.0014493390487519868,54
3,Decision Tree,16.559280455112457,0.10433873048108813,0.13486778736114502,0.005891313977631995,gini,40,5,5,"{'model__criterion': 'gini', 'model__max_depth': 40, 'model__min_samples_leaf': 5, 'model__min_samples_split': 5}",0.9261920610885421,0.923778977362566,0.9244170324151988,0.9221438806706261,0.9241329878842333,0.0014493390487519868,54
3,Decision Tree,16.949637949466705,0.11457018518833105,0.1296895146369934,0.005500809730932679,gini,40,5,10,"{'model__criterion': 'gini', 'model__max_depth': 40, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10}",0.9261920610885421,0.923778977362566,0.9244170324151988,0.9221438806706261,0.9241329878842333,0.0014493390487519868,54
3,Decision Tree,37.52437573671341,1.6140808562430382,0.12433385848999023,0.0073113164610124895,entropy,,1,2,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.9301400931282287,0.9304974198012348,0.9282737252118967,0.9270622853989263,0.9289933808850717,0.001398581075097469,6
3,Decision Tree,34.305684328079224,0.1885157103872352,0.14350712299346924,0.021606716500948028,entropy,,1,5,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5}",0.9293835636776628,0.9284805082872393,0.9278236968982184,0.9273142106190251,0.9282504948705363,0.0007738759271273899,10
3,Decision Tree,35.90748590230942,1.8160618664955768,0.12642914056777954,0.002153858567957479,entropy,,1,10,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.9288339410603927,0.9279558898902848,0.9276136484105586,0.9256494210634413,0.9275132251061694,0.001164484123183965,31
3,Decision Tree,36.99314320087433,2.4109046016122124,0.13012540340423584,0.00850043530090785,entropy,,2,2,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.931126060041271,0.9295498239939269,0.9289743240110989,0.9281204455207678,0.9294426633917662,0.0010969172197676006,1
3,Decision Tree,36.14072787761688,2.345797808989441,0.13500547409057617,0.004302637984857207,entropy,,2,5,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.9291107363959491,0.9292036929622535,0.9274729763725839,0.9268438241722218,0.928157807475752,0.0010243895425624378,13
3,Decision Tree,36.241124391555786,2.416255499443336,0.13337332010269165,0.004252185570788074,entropy,,2,10,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.9292710808320652,0.9274994826112348,0.9272498821624506,0.9255072225218035,0.9273819170318884,0.0013336673350423142,34
3,Decision Tree,35.0491561293602,1.2378025745379304,0.1261047124862671,0.0064002605812284435,entropy,,5,2,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2}",0.9293457867544714,0.9290854410115886,0.9266197560151361,0.9262806452288166,0.9278329072525031,0.001390943791102757,22
3,Decision Tree,36.177727937698364,1.5323655146745845,0.12569648027420044,0.0061696280277552095,entropy,,5,5,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__min_samples_split': 5}",0.9293457867544714,0.9290854410115886,0.9266197560151361,0.9262806452288166,0.9278329072525031,0.001390943791102757,22
3,Decision Tree,35.78954201936722,2.179416933230044,0.12930679321289062,0.007338739028937321,entropy,,5,10,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10}",0.9293457867544714,0.9290854410115886,0.9266197560151361,0.9262806452288166,0.9278329072525031,0.001390943791102757,22
3,Decision Tree,37.87951272726059,2.2776266152551687,0.135969877243042,0.006030160759424106,entropy,20,1,2,"{'model__criterion': 'entropy', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.9303255694304775,0.9309987429085778,0.9285085639615762,0.9273777692318083,0.92930266138311,0.001436909350257689,5
3,Decision Tree,37.29357546567917,2.117882427182064,0.12962985038757324,0.004952671413318274,entropy,20,1,5,"{'model__criterion': 'entropy', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5}",0.9299792274273686,0.9282753195755016,0.9275030974253737,0.9279977970512289,0.9284388603698682,0.0009313518941024135,9
3,Decision Tree,35.18661403656006,1.9125792089972986,0.14039045572280884,0.015001874478775698,entropy,20,1,10,"{'model__criterion': 'entropy', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.9292158695839927,0.9285721690300558,0.9275181898946092,0.9263700383496279,0.9279190667145714,0.001080327660574886,20
3,Decision Tree,36.16107451915741,1.8152676916379094,0.1312456727027893,0.005713924133544111,entropy,20,2,2,"{'model__criterion': 'entropy', 'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.9308611649742407,0.9301621362510313,0.9287415373367739,0.9279968107089315,0.9294404123177443,0.0011304684195958365,4
3,Decision Tree,34.73270958662033,0.16741131719998117,0.12294095754623413,0.005302693359606905,entropy,20,2,5,"{'model__criterion': 'entropy', 'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.9286961450247413,0.9292819177831445,0.926789345543849,0.9277685704291597,0.9281339946952236,0.0009454306747826098,19
3,Decision Tree,37.371696293354034,1.9430919991500637,0.12785673141479492,0.007104516262387795,entropy,20,2,10,"{'model__criterion': 'entropy', 'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.9302558376656472,0.9284171779155641,0.9269449897377865,0.9257864596983333,0.9278511162543328,0.0016723473643781473,21
3,Decision Tree,36.19164156913757,1.8946123908000323,0.12593728303909302,0.007454903232476693,entropy,20,5,2,"{'model__criterion': 'entropy', 'model__max_depth': 20, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2}",0.9293052580887066,0.9291124375542974,0.9272706714841944,0.926867756671435,0.9281390309496583,0.001081410260902491,16
3,Decision Tree,37.155513405799866,2.7137621112873402,0.13059484958648682,0.006314696201042012,entropy,20,5,5,"{'model__criterion': 'entropy', 'model__max_depth': 20, 'model__min_samples_leaf': 5, 'model__min_samples_split': 5}",0.9293052580887066,0.9291124375542974,0.9272706714841944,0.926867756671435,0.9281390309496583,0.001081410260902491,16
3,Decision Tree,36.585212886333466,2.8168116311734845,0.13546258211135864,0.00891719330495814,entropy,20,5,10,"{'model__criterion': 'entropy', 'model__max_depth': 20, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10}",0.9293052580887066,0.9291124375542974,0.9272706714841944,0.926867756671435,0.9281390309496583,0.001081410260902491,16
3,Decision Tree,35.90614253282547,2.544830920376675,0.12748700380325317,0.00493906310994747,entropy,30,1,2,"{'model__criterion': 'entropy', 'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.9301400931282287,0.9304974198012348,0.9282737252118967,0.9270622853989263,0.9289933808850717,0.001398581075097469,6
3,Decision Tree,34.33053332567215,0.3367785181724828,0.12895417213439941,0.009767373196474862,entropy,30,1,5,"{'model__criterion': 'entropy', 'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5}",0.9293835636776628,0.9284805082872393,0.9278236968982184,0.9273142106190251,0.9282504948705363,0.0007738759271273899,10
3,Decision Tree,36.82091474533081,2.5841673586582754,0.1295832395553589,0.005440874505028848,entropy,30,1,10,"{'model__criterion': 'entropy', 'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.9288339410603927,0.9279558898902848,0.9276136484105586,0.9256494210634413,0.9275132251061694,0.001164484123183965,31
3,Decision Tree,36.61702674627304,2.1205592848643096,0.13245755434036255,0.00839515555355922,entropy,30,2,2,"{'model__criterion': 'entropy', 'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.931126060041271,0.9295498239939269,0.9289743240110989,0.9281204455207678,0.9294426633917662,0.0010969172197676006,1
3,Decision Tree,38.08881962299347,2.4822298954625057,0.1291797161102295,0.008673018443445337,entropy,30,2,5,"{'model__criterion': 'entropy', 'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.9291107363959491,0.9292036929622535,0.9274729763725839,0.9268438241722218,0.928157807475752,0.0010243895425624378,13
3,Decision Tree,35.957935214042664,2.5163409430903223,0.12579017877578735,0.0038060052699145416,entropy,30,2,10,"{'model__criterion': 'entropy', 'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.9292710808320652,0.9274994826112348,0.9272498821624506,0.9255072225218035,0.9273819170318884,0.0013336673350423142,34
3,Decision Tree,36.61000096797943,2.6265395269827922,0.12480449676513672,0.004019785026071718,entropy,30,5,2,"{'model__criterion': 'entropy', 'model__max_depth': 30, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2}",0.9293457867544714,0.9290854410115886,0.9266197560151361,0.9262806452288166,0.9278329072525031,0.001390943791102757,22
3,Decision Tree,34.941563844680786,1.7698870272249903,0.13220983743667603,0.00785325656343735,entropy,30,5,5,"{'model__criterion': 'entropy', 'model__max_depth': 30, 'model__min_samples_leaf': 5, 'model__min_samples_split': 5}",0.9293457867544714,0.9290854410115886,0.9266197560151361,0.9262806452288166,0.9278329072525031,0.001390943791102757,22
3,Decision Tree,35.23907709121704,2.2477426933872335,0.1330774426460266,0.008066617518935842,entropy,30,5,10,"{'model__criterion': 'entropy', 'model__max_depth': 30, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10}",0.9293457867544714,0.9290854410115886,0.9266197560151361,0.9262806452288166,0.9278329072525031,0.001390943791102757,22
3,Decision Tree,36.68414807319641,2.545471951710458,0.12144368886947632,0.0035773520264647026,entropy,40,1,2,"{'model__criterion': 'entropy', 'model__max_depth': 40, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.9301400931282287,0.9304974198012348,0.9282737252118967,0.9270622853989263,0.9289933808850717,0.001398581075097469,6
3,Decision Tree,36.37382811307907,2.3175306951208317,0.12708228826522827,0.006468597464614398,entropy,40,1,5,"{'model__criterion': 'entropy', 'model__max_depth': 40, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5}",0.9293835636776628,0.9284805082872393,0.9278236968982184,0.9273142106190251,0.9282504948705363,0.0007738759271273899,10
3,Decision Tree,35.82681256532669,2.250030029615547,0.11782068014144897,0.0017565586696500254,entropy,40,1,10,"{'model__criterion': 'entropy', 'model__max_depth': 40, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.9288339410603927,0.9279558898902848,0.9276136484105586,0.9256494210634413,0.9275132251061694,0.001164484123183965,31
3,Decision Tree,38.01804029941559,2.206213083898181,0.11058944463729858,0.012280123152841785,entropy,40,2,2,"{'model__criterion': 'entropy', 'model__max_depth': 40, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.931126060041271,0.9295498239939269,0.9289743240110989,0.9281204455207678,0.9294426633917662,0.0010969172197676006,1
3,Decision Tree,36.820069313049316,2.3499897784168935,0.10156482458114624,0.01828292755160568,entropy,40,2,5,"{'model__criterion': 'entropy', 'model__max_depth': 40, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.9291107363959491,0.9292036929622535,0.9274729763725839,0.9268438241722218,0.928157807475752,0.0010243895425624378,13
3,Decision Tree,35.993185222148895,2.1960771224230515,0.09118902683258057,0.015949783987461132,entropy,40,2,10,"{'model__criterion': 'entropy', 'model__max_depth': 40, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.9292710808320652,0.9274994826112348,0.9272498821624506,0.9255072225218035,0.9273819170318884,0.0013336673350423142,34
3,Decision Tree,34.29424089193344,1.8269291241015666,0.0991889238357544,0.01982386455868159,entropy,40,5,2,"{'model__criterion': 'entropy', 'model__max_depth': 40, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2}",0.9293457867544714,0.9290854410115886,0.9266197560151361,0.9262806452288166,0.9278329072525031,0.001390943791102757,22
3,Decision Tree,32.1820832490921,0.5210777082731227,0.08056133985519409,0.019407945140169927,entropy,40,5,5,"{'model__criterion': 'entropy', 'model__max_depth': 40, 'model__min_samples_leaf': 5, 'model__min_samples_split': 5}",0.9293457867544714,0.9290854410115886,0.9266197560151361,0.9262806452288166,0.9278329072525031,0.001390943791102757,22
3,Decision Tree,21.86189693212509,0.6945560069622103,0.06367993354797363,0.0008104088619188297,entropy,40,5,10,"{'model__criterion': 'entropy', 'model__max_depth': 40, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10}",0.9293457867544714,0.9290854410115886,0.9266197560151361,0.9262806452288166,0.9278329072525031,0.001390943791102757,22
