outer_fold,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,param_model__p,param_model__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
1,KNN,1.0802723169326782,0.03060004013375002,145.25640553236008,13.880166183393655,3,1,uniform,"{'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'uniform'}",0.9637332862397994,0.9648256532476261,0.96144335189103,0.9665816503670702,0.9641459854363814,0.0018620526775273828,2
1,KNN,1.2232394814491272,0.06199207009744884,150.547707259655,16.13372388814515,3,1,distance,"{'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'distance'}",0.9644794497001737,0.9658879881220748,0.9628792826220838,0.967871254233403,0.9652794936694338,0.0018363395481508478,1
1,KNN,1.3987095952033997,0.020699181709102833,33.041913866996765,11.212079507661208,3,2,uniform,"{'model__n_neighbors': 3, 'model__p': 2, 'model__weights': 'uniform'}",0.9613326017836444,0.9624963790627908,0.9586943399778123,0.9631879128215399,0.9614278084114469,0.0017117772015508433,6
1,KNN,1.5655291080474854,0.09637985645896516,27.09598606824875,9.18191264852077,3,2,distance,"{'model__n_neighbors': 3, 'model__p': 2, 'model__weights': 'distance'}",0.962179635156292,0.9627849584459807,0.9599747239626606,0.9645666815331319,0.9623764997745163,0.0016409614064924326,4
1,KNN,1.6405356526374817,0.03697494922749097,157.87998622655869,14.538654452318717,5,1,uniform,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'uniform'}",0.9593368432553984,0.9606433973633902,0.9578220718436428,0.9620262825915518,0.9599571487634958,0.0015568866622467832,9
1,KNN,1.5491681098937988,0.12906476221081412,159.54072868824005,5.739402001694714,5,1,distance,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'distance'}",0.9629910197828054,0.9636770810727467,0.9619734922004297,0.9646857938350089,0.9633318467227476,0.0009891473033011452,3
1,KNN,1.6229863166809082,0.017069677840407478,32.80009424686432,10.257806518105042,5,2,uniform,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'uniform'}",0.958311169885252,0.9582264675566884,0.9555573141129527,0.9592754377165391,0.9578425973178581,0.0013822506597835804,14
1,KNN,1.3110628724098206,0.030436668870344994,21.260801315307617,0.3531711827382519,5,2,distance,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.9614523911625508,0.9611500280146987,0.9594906279279111,0.9634148019684989,0.9613769622684148,0.0013935778199460997,7
1,KNN,1.270477294921875,0.02281837597234511,152.7501904964447,16.798380733849367,7,1,uniform,"{'model__n_neighbors': 7, 'model__p': 1, 'model__weights': 'uniform'}",0.9583695105592072,0.9586245777522048,0.9558486783953805,0.9601566678326315,0.9582498586348559,0.0015456648132014907,11
1,KNN,1.4122273921966553,0.06935765616676796,144.26928210258484,8.390176464624975,7,1,distance,"{'model__n_neighbors': 7, 'model__p': 1, 'model__weights': 'distance'}",0.962065192542091,0.961653331454598,0.9602268493925534,0.9634619286661021,0.9618518255138362,0.0011530291557431533,5
1,KNN,1.2791146636009216,0.02342119116298532,21.318433821201324,0.3406502444940664,7,2,uniform,"{'model__n_neighbors': 7, 'model__p': 2, 'model__weights': 'uniform'}",0.956700334722298,0.9562713369221949,0.9548395095128974,0.9575219128839141,0.956333273510326,0.0009724665180279139,15
1,KNN,1.2821055054664612,0.0340478896388084,21.448164105415344,0.30179242140520307,7,2,distance,"{'model__n_neighbors': 7, 'model__p': 2, 'model__weights': 'distance'}",0.9598826449832583,0.959938000087532,0.9585087270085003,0.9605658304598816,0.959723800634793,0.0007510877239450668,10
1,KNN,1.266084372997284,0.004695529751417428,141.6546595096588,3.6385835294504054,9,1,uniform,"{'model__n_neighbors': 9, 'model__p': 1, 'model__weights': 'uniform'}",0.9555481470473809,0.955592670164335,0.9528514643022692,0.9568535836860976,0.9552114663000206,0.0014598655118587497,17
1,KNN,1.2664644718170166,0.010995869395376284,132.87622386217117,4.080505252685616,9,1,distance,"{'model__n_neighbors': 9, 'model__p': 1, 'model__weights': 'distance'}",0.9600188773566543,0.9602438487716142,0.9579745778291092,0.9619106573330729,0.9600369903226126,0.0013970765777960449,8
1,KNN,1.2734789848327637,0.006992187349320201,21.888041079044342,0.3658749960542903,9,2,uniform,"{'model__n_neighbors': 9, 'model__p': 2, 'model__weights': 'uniform'}",0.9544686608766451,0.9536832229976818,0.9528424106450404,0.9543221781315308,0.9538291181627244,0.0006416775164374387,19
1,KNN,1.3506280183792114,0.04587839646331104,24.928273379802704,4.8502270721668745,9,2,distance,"{'model__n_neighbors': 9, 'model__p': 2, 'model__weights': 'distance'}",0.9583349852599723,0.9577614514463614,0.9565621848898919,0.9588713743811924,0.9578824989943545,0.000857394336723873,13
1,KNN,1.4728919863700867,0.11407770028233925,116.52399480342865,3.0960603842323873,11,1,uniform,"{'model__n_neighbors': 11, 'model__p': 1, 'model__weights': 'uniform'}",0.9552001052324347,0.9539709661967352,0.9519138535196989,0.9546678671770009,0.9539381980314674,0.0012473843935189848,18
1,KNN,1.3812628984451294,0.1091666334554633,112.1325210928917,2.2437402869476757,11,1,distance,"{'model__n_neighbors': 11, 'model__p': 1, 'model__weights': 'distance'}",0.9592456157651452,0.9585481033620697,0.9558630940606879,0.9588458602767526,0.9581256683661639,0.0013295349166276569,12
1,KNN,1.29194837808609,0.010909324011225045,24.0619757771492,2.2260156014516728,11,2,uniform,"{'model__n_neighbors': 11, 'model__p': 2, 'model__weights': 'uniform'}",0.9531162077237288,0.9523824919516314,0.9504968474084386,0.9533307702434055,0.952331579331801,0.001116115755277565,20
1,KNN,1.3649669885635376,0.10859035148356355,25.64784425497055,2.5190907144691996,11,2,distance,"{'model__n_neighbors': 11, 'model__p': 2, 'model__weights': 'distance'}",0.9568014762203227,0.9561123091464807,0.9545739841924875,0.9565429802688712,0.9560076874570406,0.0008635811692889642,16
