outer_fold,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,param_model__p,param_model__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
5,KNN,1.0181012749671936,0.07598002796004463,159.11174088716507,11.947537001097977,3,1,uniform,"{'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'uniform'}",0.9631520676158435,0.9649956738131886,0.9635131569987306,0.9644956222459201,0.9640391301684207,0.0007394066047487424,2
5,KNN,1.1712705492973328,0.09271456513132569,136.48084139823914,2.0270077233358035,3,1,distance,"{'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'distance'}",0.9646592946302005,0.9660984507718843,0.9651295871438912,0.9651678914108698,0.9652638059892114,0.0005218429364267076,1
5,KNN,1.4272035956382751,0.08734183691780995,31.469226479530334,8.692152719646241,3,2,uniform,"{'model__n_neighbors': 3, 'model__p': 2, 'model__weights': 'uniform'}",0.9618485018360615,0.9630724981715594,0.9613217350680805,0.9617626143902999,0.9620013373665003,0.00064992155546704,6
5,KNN,1.3386460542678833,0.06968012618528052,25.25183355808258,5.448123090058473,3,2,distance,"{'model__n_neighbors': 3, 'model__p': 2, 'model__weights': 'distance'}",0.9628928104285271,0.9639776723683389,0.9625544754054147,0.9623575620773005,0.9629456300698954,0.0006258448601191699,4
5,KNN,1.429915428161621,0.11359472129296394,151.76435613632202,19.58218569397258,5,1,uniform,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'uniform'}",0.9597241091685308,0.961374242460497,0.9611108400517097,0.9600602249397154,0.9605673541551132,0.0006918612226578855,8
5,KNN,1.4540464878082275,0.05856281767538323,156.4733058810234,19.84639226671709,5,1,distance,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'distance'}",0.9633057212406064,0.9653209084491751,0.9640489775148092,0.9627910820547043,0.9638666723148237,0.0009512621136842559,3
5,KNN,1.4330314993858337,0.10373535293102457,33.24358892440796,9.950889493053221,5,2,uniform,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'uniform'}",0.9591045915563673,0.959409181817465,0.9581933792959185,0.9570285171082399,0.9584339174444978,0.0009265464191807827,12
5,KNN,1.499587059020996,0.14174690768055895,33.8324453830719,7.211040793852923,5,2,distance,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.9625676796176154,0.9627199043740794,0.961056455170518,0.9601187814628017,0.9616157051562536,0.0010815558675231522,7
5,KNN,1.2738444805145264,0.025551500302106036,166.19038170576096,8.357979004216347,7,1,uniform,"{'model__n_neighbors': 7, 'model__p': 1, 'model__weights': 'uniform'}",0.9580613157846293,0.9594045810997078,0.9583612934971648,0.9583833612554469,0.9585526379092372,0.0005080531220916523,11
5,KNN,1.3869439959526062,0.14060091666126084,150.2933394908905,15.004257527174223,7,1,distance,"{'model__n_neighbors': 7, 'model__p': 1, 'model__weights': 'distance'}",0.96125294845369,0.9632545133035,0.9625215339479587,0.9617664773358521,0.9621988682602501,0.0007583247647457735,5
5,KNN,1.270101249217987,0.022474752967368984,23.348163545131683,2.45418086613524,7,2,uniform,"{'model__n_neighbors': 7, 'model__p': 2, 'model__weights': 'uniform'}",0.9569417702847516,0.9576495252524218,0.9566755485002771,0.955955022993427,0.9568054667577194,0.0006064541911391962,15
5,KNN,1.2651396989822388,0.013162316083087483,22.000464379787445,0.15411221664523664,7,2,distance,"{'model__n_neighbors': 7, 'model__p': 2, 'model__weights': 'distance'}",0.9607245451408305,0.9605633762853205,0.9595939556943505,0.9584705728735082,0.9598381124985024,0.0009002149133397822,10
5,KNN,1.2788257002830505,0.028557500500294656,136.91718196868896,4.562163496816009,9,1,uniform,"{'model__n_neighbors': 9, 'model__p': 1, 'model__weights': 'uniform'}",0.95511394613888,0.9573751302512044,0.9553201265745118,0.9556811840388791,0.9558725967508688,0.0008909292610494854,17
5,KNN,1.2782971262931824,0.019576490237709163,132.32774358987808,4.05258477460032,9,1,distance,"{'model__n_neighbors': 9, 'model__p': 1, 'model__weights': 'distance'}",0.9595796017778,0.9618755309195646,0.9596012648195955,0.9596658473498773,0.9601805612167092,0.0009791053596561608,9
5,KNN,1.3792114853858948,0.09603805032197699,27.607717633247375,8.137602199350612,9,2,uniform,"{'model__n_neighbors': 9, 'model__p': 2, 'model__weights': 'uniform'}",0.9539620826765051,0.9556487166145717,0.9540795774305209,0.9530460932537339,0.9541841174938328,0.0009354648363868303,19
